SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,START_DATE,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT
09888.HK,09888,百度集团-SW,10088143,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004030997,其他全面收益其他项目,-129000000.0
09888.HK,09888,百度集团-SW,10088143,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004030999,其他全面收益,-129000000.0
09888.HK,09888,百度集团-SW,10088143,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004039999,全面收益总额,7462000000.0
09888.HK,09888,百度集团-SW,10088143,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004040001,非控股权益应占全面收益总额,-2557000000.0
09888.HK,09888,百度集团-SW,10088143,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,10019000000.0
09888.HK,09888,百度集团-SW,10088143,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004099999,非运算项目,5571821971000060.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004001001,营业额,72840000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004001002,其他营业收入,34234000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004001999,营运收入,107074000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004005002,销售成本,55158000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004007999,毛利,51916000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004010003,销售及分销费用,18063000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004010010,研发费用,19513000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004010999,经营溢利,14340000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004011200,利息收入,5358000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004011201,融资成本,3103000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004011997,溢利其他项目,6495000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004011999,除税前溢利,23090000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004012001,税项,4064000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004012002,持续经营业务税后利润,19026000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004012999,除税后溢利,19026000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004025001,少数股东损益,-3446000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004025002,股东应占溢利,22472000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004027002,每股基本盈利,8.19
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004027003,每股摊薄盈利,8.12
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004030997,其他全面收益其他项目,1775000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004030999,其他全面收益,1775000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004039999,全面收益总额,20801000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004040001,非控股权益应占全面收益总额,-3253000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,24054000000.0
09888.HK,09888,百度集团-SW,10088143,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004099999,非运算项目,-133653999869.48
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004001001,营业额,78093000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004001002,其他营业收入,29320000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004001999,营运收入,107413000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004005002,销售成本,62850000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004007999,毛利,44563000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004010003,销售及分销费用,19910000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004010010,研发费用,18346000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004010999,经营溢利,6307000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004011200,利息收入,6060000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004011201,融资成本,2960000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004011997,溢利其他项目,-9747000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004011999,除税前溢利,-340000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004012001,税项,1948000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004012002,持续经营业务税后利润,-2288000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004012999,除税后溢利,-2288000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004025001,少数股东损益,-4345000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004025002,股东应占溢利,2057000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004027002,每股基本盈利,0.71
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004027003,每股摊薄盈利,0.7
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004030997,其他全面收益其他项目,-1490000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004030999,其他全面收益,-1490000000.0
09888.HK,09888,百度集团-SW,10088143,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004039999,全面收益总额,-3778000000.0
